call_id,rep_id,hcp_id,product_id,call_date,call_type,duration_min,samples_given
C002126,R009,H0310,P002,2025-10-13,F2F,11,0
C002127,R009,H0307,P002,2025-10-10,F2F,29,6
C002128,R009,H0305,P005,2025-09-03,F2F,26,2
C002129,R009,H0076,P003,2026-03-15,F2F,26,2
C002130,R009,H0206,P004,2025-11-10,F2F,15,4
C002131,R009,H0130,P004,2026-04-08,F2F,8,3
C002132,R009,H0148,P003,2026-04-01,F2F,6,4
C002133,R009,H0455,P003,2026-03-25,F2F,10,2
C002134,R009,H0455,P003,2025-07-28,F2F,16,4
C002135,R009,H0215,P003,2025-11-07,Virtual,32,6
C002136,R009,H0076,P005,2026-02-23,F2F,21,5
C002137,R009,H0243,P004,2026-01-31,F2F,17,4
C002138,R009,H0305,P003,2025-11-15,Virtual,23,8
C002139,R009,H0134,P002,2025-12-09,Virtual,11,4
C002140,R009,H0193,P001,2025-07-12,F2F,30,2
C002141,R009,H0282,P003,2025-08-07,Virtual,5,4
C002142,R009,H0035,P001,2025-07-23,F2F,22,3
C002143,R009,H0106,P002,2026-01-04,F2F,7,7
C002144,R009,H0090,P001,2025-07-22,Virtual,8,8
C002145,R009,H0499,P005,2025-08-21,F2F,18,6
C002146,R009,H0305,P001,2026-04-18,Virtual,27,0
C002147,R009,H0282,P002,2025-10-26,Virtual,28,2
C002148,R009,H0197,P002,2025-11-19,Virtual,32,1
C002149,R009,H0231,P003,2026-03-20,F2F,15,2
C002150,R009,H0428,P003,2026-01-27,Virtual,22,0
C002151,R009,H0045,P002,2025-11-30,Virtual,26,0
C002152,R009,H0013,P003,2025-11-20,F2F,10,7
C002153,R009,H0028,P002,2026-02-09,Virtual,33,8
C002154,R009,H0428,P002,2025-10-20,F2F,33,8
C002155,R009,H0404,P005,2025-12-19,F2F,12,6
C002156,R009,H0231,P002,2025-06-08,Virtual,9,8
C002157,R009,H0305,P005,2026-03-08,Virtual,8,8
C002158,R009,H0035,P001,2025-08-04,F2F,28,1
C002159,R009,H0013,P005,2025-05-23,F2F,29,5
C002160,R009,H0499,P002,2026-03-22,F2F,32,4
C002161,R009,H0462,P004,2025-07-05,F2F,24,7
C002162,R009,H0358,P001,2026-01-13,F2F,16,6
C002163,R009,H0404,P001,2026-04-20,F2F,16,7
C002164,R009,H0307,P003,2026-04-11,F2F,27,2
C002165,R009,H0475,P003,2025-12-16,Virtual,14,8
C002166,R009,H0305,P001,2025-10-14,Virtual,24,4
C002167,R009,H0371,P002,2025-12-14,F2F,33,2
C002168,R009,H0130,P004,2026-03-13,F2F,18,4
C002169,R009,H0197,P004,2025-12-11,F2F,20,0
C002170,R009,H0407,P005,2026-01-16,Virtual,30,8
C002171,R009,H0428,P005,2025-12-23,Virtual,14,7
C002172,R009,H0499,P002,2025-09-26,F2F,5,2
C002173,R009,H0462,P001,2025-07-27,F2F,31,0
C002174,R009,H0267,P001,2025-12-21,F2F,17,6
C002175,R009,H0076,P003,2026-03-05,F2F,5,8
C002176,R009,H0076,P002,2026-01-29,F2F,16,8
C002177,R009,H0377,P005,2026-02-09,Virtual,32,0
C002178,R009,H0428,P005,2025-06-24,F2F,18,3
C002179,R009,H0118,P004,2025-12-15,F2F,34,0
C002180,R009,H0035,P005,2025-08-17,F2F,26,5
C002181,R009,H0130,P002,2025-10-31,F2F,14,1
C002182,R009,H0134,P001,2025-12-11,F2F,18,7
C002183,R009,H0305,P001,2025-06-30,F2F,10,6
C002184,R009,H0134,P004,2026-03-20,Virtual,18,5
C002185,R009,H0243,P004,2025-08-27,F2F,34,4
C002186,R009,H0488,P005,2026-03-01,F2F,17,7
C002187,R009,H0193,P002,2025-10-23,F2F,22,6
C002188,R009,H0307,P005,2025-07-12,Virtual,8,5
C002189,R009,H0267,P004,2026-03-08,F2F,15,3
C002190,R009,H0226,P004,2026-01-11,F2F,20,6
C002191,R009,H0023,P001,2025-08-27,Virtual,15,0
C002192,R009,H0206,P002,2025-07-10,F2F,15,5
C002193,R009,H0148,P002,2025-09-05,F2F,9,2
C002194,R009,H0358,P003,2025-12-28,Virtual,34,2
C002195,R009,H0307,P004,2025-09-16,Virtual,24,5
C002196,R009,H0020,P003,2026-04-08,F2F,10,5
C002197,R009,H0076,P004,2025-10-08,F2F,17,1
C002198,R009,H0226,P002,2025-06-04,F2F,15,0
C002199,R009,H0377,P002,2026-01-26,F2F,8,7
C002200,R009,H0134,P003,2026-02-22,F2F,27,7
C002201,R009,H0197,P003,2025-09-26,Virtual,6,5
C002202,R009,H0371,P001,2025-08-08,F2F,21,3
C002203,R009,H0455,P001,2025-08-11,Virtual,31,8
C002204,R009,H0096,P005,2025-12-29,Virtual,30,8
C002205,R009,H0407,P003,2025-07-29,F2F,22,7
C002206,R009,H0282,P004,2026-04-16,F2F,15,2
C002207,R009,H0404,P001,2026-04-20,F2F,18,5
C002208,R009,H0193,P005,2025-10-15,Virtual,20,8
C002209,R009,H0307,P004,2026-01-18,F2F,16,6
C002210,R009,H0231,P005,2025-09-20,F2F,20,1
C002211,R009,H0020,P005,2025-11-20,F2F,14,3
C002212,R009,H0226,P005,2026-01-28,F2F,20,3
C002213,R009,H0377,P005,2025-07-13,F2F,19,7
C002214,R009,H0045,P004,2025-05-08,F2F,29,8
C002215,R009,H0377,P001,2025-08-20,F2F,11,8
C002216,R009,H0193,P003,2025-09-03,F2F,31,8
C002217,R009,H0499,P005,2025-10-20,F2F,33,0
C002218,R009,H0035,P003,2025-06-23,F2F,19,0
C002219,R009,H0307,P002,2025-12-04,F2F,23,3
C002220,R009,H0020,P002,2026-04-02,F2F,28,8
C002221,R009,H0460,P005,2025-12-24,F2F,29,5
C002222,R009,H0307,P002,2026-04-10,F2F,5,1
C002223,R009,H0428,P005,2025-09-01,F2F,5,3
C002224,R009,H0020,P004,2025-12-05,F2F,23,0
C002225,R009,H0035,P002,2026-01-13,F2F,6,4
C002226,R009,H0243,P005,2025-06-05,F2F,34,8
C002227,R009,H0428,P001,2026-04-19,F2F,21,6
C002228,R009,H0197,P003,2026-01-05,Virtual,16,5
C002229,R009,H0310,P004,2025-11-11,F2F,12,6
C002230,R009,H0134,P002,2025-05-15,Virtual,22,6
C002231,R009,H0096,P001,2025-06-12,F2F,30,4
C002232,R009,H0358,P001,2025-06-23,F2F,35,5
C002233,R009,H0404,P005,2026-01-30,F2F,18,4
C002234,R009,H0013,P002,2025-11-08,F2F,6,3
C002235,R009,H0428,P005,2025-08-18,F2F,13,2
C002236,R009,H0305,P002,2025-09-16,F2F,8,8
C002237,R009,H0193,P002,2025-05-12,F2F,23,0
C002238,R009,H0428,P001,2026-01-30,F2F,35,8
C002239,R009,H0404,P004,2026-04-27,Virtual,31,5
C002240,R009,H0310,P001,2026-01-07,F2F,19,4
C002241,R009,H0342,P002,2025-12-04,F2F,30,1
C002242,R009,H0407,P002,2025-10-04,Virtual,23,8
C002243,R009,H0428,P001,2025-12-30,F2F,5,4
C002244,R009,H0341,P005,2025-05-05,F2F,24,1
C002245,R009,H0407,P004,2026-02-04,Virtual,17,2
C002246,R009,H0256,P005,2025-07-27,Virtual,33,1
C002247,R009,H0310,P002,2025-09-21,F2F,5,0
C002248,R009,H0466,P001,2025-08-19,Virtual,13,5
C002249,R009,H0377,P001,2026-03-15,F2F,27,4
C002250,R009,H0231,P005,2026-03-21,Virtual,9,4
C002251,R009,H0404,P004,2025-06-10,F2F,31,4
C002252,R009,H0310,P004,2025-05-08,F2F,31,3
C002253,R009,H0028,P002,2025-06-21,F2F,22,0
C002254,R009,H0130,P001,2025-10-04,F2F,21,6
C002255,R009,H0358,P004,2025-11-12,Virtual,6,7
C002256,R009,H0267,P004,2026-02-04,F2F,19,2
C002257,R009,H0307,P002,2025-07-17,F2F,6,5
C002258,R009,H0499,P005,2025-11-29,Virtual,7,5
C002259,R009,H0023,P003,2026-02-03,F2F,5,5
C002260,R009,H0371,P002,2025-06-19,F2F,12,2
C002261,R009,H0053,P003,2025-12-23,Virtual,24,7
C002262,R009,H0407,P004,2025-05-18,F2F,10,2
C002263,R009,H0499,P002,2025-08-13,F2F,23,0
C002264,R009,H0462,P005,2025-11-16,F2F,9,2
C002265,R009,H0106,P001,2025-09-07,F2F,32,4
C002266,R009,H0130,P004,2025-07-25,F2F,20,0
C002267,R009,H0310,P001,2025-11-01,Virtual,7,6
C002268,R009,H0231,P001,2025-10-23,Virtual,11,4
C002269,R009,H0045,P001,2026-04-06,F2F,23,4
C002270,R009,H0428,P002,2025-08-02,F2F,25,5
C002271,R009,H0377,P003,2025-07-06,F2F,18,1
C002272,R009,H0377,P005,2025-10-24,F2F,23,8
C002273,R009,H0428,P002,2025-06-24,F2F,15,8
C002274,R009,H0243,P004,2025-12-07,F2F,29,4
C002275,R009,H0226,P003,2025-05-05,F2F,14,7
C002276,R009,H0343,P002,2026-02-14,F2F,23,0
C002277,R009,H0475,P001,2025-10-01,F2F,6,6
C002278,R009,H0243,P005,2025-12-10,F2F,19,0
C002279,R009,H0499,P004,2026-02-18,F2F,15,4
C002280,R009,H0148,P003,2025-05-05,Virtual,7,2
C002281,R009,H0310,P001,2026-01-07,Virtual,32,0
C002282,R009,H0305,P001,2025-05-11,F2F,22,8
C002283,R009,H0193,P001,2026-01-22,F2F,8,4
C002284,R009,H0310,P004,2025-05-02,F2F,23,1
C002285,R009,H0488,P002,2026-01-09,Virtual,34,7
C002286,R009,H0499,P003,2025-05-26,F2F,34,8
C002287,R009,H0076,P001,2025-08-21,Virtual,18,1
C002288,R009,H0243,P003,2025-06-17,F2F,27,4
C002289,R009,H0267,P002,2026-02-18,F2F,9,0
C002290,R009,H0226,P003,2025-09-11,F2F,7,5
C002291,R009,H0377,P002,2025-08-31,F2F,18,6
C002292,R009,H0197,P001,2025-10-12,F2F,35,4
C002293,R009,H0106,P003,2026-02-06,Virtual,13,0
C002294,R009,H0488,P001,2026-01-15,Virtual,34,2
C002295,R009,H0023,P004,2025-11-17,Virtual,6,8
C002296,R009,H0130,P001,2025-06-14,Virtual,24,1
C002297,R009,H0267,P005,2026-04-25,F2F,8,8
C002298,R009,H0256,P004,2025-12-01,F2F,25,2
C002299,R009,H0455,P005,2026-04-06,F2F,8,0
C002300,R009,H0307,P004,2026-03-05,Virtual,12,0
C002301,R009,H0035,P003,2025-07-05,Virtual,21,2
C002302,R009,H0377,P002,2025-07-29,Virtual,33,2
C002303,R009,H0377,P005,2025-06-15,Virtual,5,4
C002304,R009,H0377,P005,2025-12-06,F2F,29,5
C002305,R009,H0499,P002,2025-09-10,F2F,17,0
C002306,R009,H0377,P005,2025-07-13,F2F,18,3
C002307,R009,H0499,P004,2026-03-15,F2F,15,3
C002308,R009,H0282,P003,2026-01-11,Virtual,35,4
C002309,R009,H0096,P001,2025-08-29,F2F,22,6
C002310,R009,H0090,P004,2025-11-26,Virtual,10,5
C002311,R009,H0243,P004,2025-12-21,Virtual,17,7
C002312,R009,H0358,P004,2025-07-06,F2F,7,7
C002313,R009,H0404,P003,2025-07-21,F2F,25,3
C002314,R009,H0407,P003,2025-06-25,F2F,21,7
C002315,R009,H0342,P002,2025-10-08,F2F,30,3
C002316,R009,H0148,P002,2025-06-26,Virtual,7,5
C002317,R009,H0035,P002,2025-09-22,F2F,29,1
C002318,R009,H0358,P002,2026-04-29,F2F,29,3
C002319,R009,H0090,P003,2025-07-15,F2F,12,0
C002320,R009,H0256,P004,2025-06-03,F2F,23,6
C002321,R009,H0475,P002,2025-06-20,F2F,6,2
C002322,R009,H0231,P001,2025-11-06,F2F,11,4
C002323,R009,H0106,P002,2025-08-04,Virtual,32,0
C002324,R009,H0096,P005,2025-11-22,F2F,14,8
C002325,R009,H0013,P002,2025-07-12,F2F,27,8
C002326,R009,H0460,P005,2026-04-23,Virtual,8,7
C002327,R009,H0045,P003,2025-09-19,F2F,35,0
C002328,R009,H0404,P004,2025-06-24,F2F,28,1
C002329,R009,H0231,P004,2026-03-19,F2F,33,2
C002330,R009,H0226,P002,2026-01-15,F2F,8,4
C002331,R009,H0130,P005,2025-07-01,F2F,11,7
C002332,R009,H0256,P001,2025-07-01,F2F,20,2
C002333,R009,H0307,P004,2025-07-10,F2F,24,0
C002334,R009,H0256,P003,2025-05-15,F2F,29,7
C002335,R009,H0045,P004,2025-08-12,F2F,13,7
C002336,R009,H0013,P001,2025-08-10,F2F,15,3
C002337,R009,H0488,P005,2025-12-01,F2F,33,0
C002338,R009,H0358,P002,2025-09-24,F2F,26,8
C002339,R009,H0499,P003,2026-03-30,F2F,26,4
C002340,R009,H0499,P001,2025-07-09,Virtual,33,6
C002341,R009,H0377,P003,2025-11-13,F2F,22,5
C002342,R009,H0053,P003,2026-04-07,F2F,5,6
C002343,R009,H0231,P002,2025-11-03,Virtual,7,5
C002344,R009,H0407,P001,2025-06-29,F2F,33,4
C002345,R009,H0206,P004,2025-05-05,Virtual,11,5
C002346,R009,H0243,P002,2026-03-29,F2F,33,2
C002347,R009,H0013,P005,2026-01-31,Virtual,23,2
C002348,R009,H0377,P002,2025-09-27,F2F,12,0
C002349,R009,H0341,P005,2025-06-24,F2F,24,1
C002350,R009,H0130,P002,2025-11-05,F2F,17,7
C002351,R009,H0215,P001,2026-03-11,F2F,12,4
C002352,R009,H0404,P004,2025-10-14,F2F,31,1
C002353,R009,H0076,P001,2025-07-19,F2F,21,6
C002354,R009,H0307,P002,2025-12-28,Virtual,22,5
C002355,R009,H0358,P002,2025-06-09,F2F,34,7
C002356,R009,H0130,P002,2025-08-28,F2F,29,7
C002357,R009,H0035,P005,2025-11-09,F2F,29,7
C002358,R009,H0134,P002,2025-11-13,F2F,9,4
C002359,R009,H0256,P002,2025-10-31,F2F,19,1
C002360,R009,H0407,P003,2025-08-13,F2F,31,8
C002361,R009,H0377,P001,2025-05-09,Virtual,33,7
C002362,R009,H0341,P002,2025-10-02,F2F,27,7
C002363,R009,H0341,P002,2025-07-28,F2F,13,6
C002364,R009,H0342,P002,2025-12-17,Virtual,22,8
C002365,R009,H0341,P002,2025-12-15,F2F,26,3
C002366,R009,H0267,P001,2025-06-04,Virtual,35,5
C002367,R009,H0035,P003,2026-01-26,F2F,28,8
C002368,R009,H0130,P002,2025-09-12,F2F,23,3
C002369,R009,H0307,P001,2026-04-21,F2F,29,5
C002370,R009,H0193,P001,2025-10-25,F2F,26,8
C002371,R009,H0134,P005,2025-08-11,F2F,28,1
C002372,R009,H0231,P004,2025-08-07,F2F,18,7
C002373,R009,H0096,P004,2025-12-29,F2F,20,5
C002374,R009,H0404,P004,2025-08-14,Virtual,6,2
C002375,R009,H0013,P005,2026-03-26,Virtual,20,1
C002376,R009,H0488,P004,2025-06-08,F2F,31,5
C002377,R009,H0267,P002,2025-09-28,Virtual,24,8
C002378,R009,H0134,P003,2025-07-29,F2F,31,6
C002379,R009,H0407,P002,2026-02-24,Virtual,10,0
C002380,R009,H0053,P003,2025-09-14,Virtual,26,6
C002381,R009,H0028,P002,2026-02-04,F2F,32,1
C002382,R009,H0118,P005,2025-08-08,F2F,33,0
C002383,R009,H0267,P003,2025-08-03,F2F,31,7
C002384,R009,H0130,P004,2025-09-21,F2F,23,3
C002385,R009,H0035,P002,2026-02-09,F2F,22,3
C002386,R009,H0193,P001,2025-11-20,F2F,13,0
C002387,R009,H0035,P005,2025-10-27,F2F,8,3
C002388,R009,H0193,P002,2026-01-08,Virtual,22,1
C002389,R009,H0377,P004,2025-12-07,F2F,19,6
C002390,R009,H0020,P005,2026-03-26,F2F,16,3
C002391,R009,H0231,P003,2025-05-01,F2F,14,0
C002392,R009,H0377,P005,2026-02-04,F2F,26,1
C002393,R009,H0267,P005,2025-05-24,Virtual,10,1
C002394,R009,H0342,P005,2025-09-10,F2F,23,3
C002395,R009,H0076,P001,2025-07-20,F2F,35,3
C002396,R009,H0134,P001,2025-07-25,Virtual,16,1
C002397,R009,H0020,P001,2025-11-08,F2F,16,0
C002398,R009,H0130,P003,2025-08-24,F2F,14,5
C002399,R009,H0197,P004,2025-11-24,F2F,27,3
C002400,R009,H0215,P002,2025-09-04,F2F,34,2
C002401,R009,H0462,P005,2026-01-31,F2F,16,8
C002402,R009,H0053,P004,2025-07-04,F2F,29,4
C002403,R009,H0462,P003,2026-02-21,F2F,19,5
C002404,R009,H0342,P005,2025-09-02,F2F,17,3
C002405,R009,H0305,P005,2025-12-22,F2F,23,5
C002406,R009,H0462,P003,2025-05-08,F2F,10,4
C002407,R009,H0215,P003,2025-07-07,Virtual,17,7
C002408,R009,H0407,P001,2025-08-26,F2F,20,5
C002409,R009,H0148,P005,2025-07-12,F2F,33,6
C002410,R009,H0407,P004,2025-08-26,F2F,5,2
C002411,R009,H0282,P001,2025-06-01,Virtual,10,1
C002412,R009,H0428,P004,2026-04-19,Virtual,32,5
C002413,R009,H0028,P005,2026-02-22,F2F,14,3
C002414,R009,H0407,P003,2025-12-13,F2F,34,7
C002415,R009,H0035,P003,2026-03-06,Virtual,16,4
C002416,R009,H0407,P004,2025-06-17,Virtual,27,4
C002417,R009,H0310,P002,2025-08-01,F2F,14,8
C002418,R009,H0106,P005,2026-01-08,F2F,31,3
C002419,R009,H0358,P005,2026-03-13,F2F,10,5
C002420,R009,H0045,P002,2026-01-22,F2F,25,8
C002421,R009,H0499,P001,2026-02-02,Virtual,29,5
C002422,R009,H0028,P005,2025-10-27,F2F,29,1
C002423,R009,H0023,P005,2025-09-06,Virtual,25,0
C002424,R009,H0358,P003,2025-07-26,Virtual,12,4
C002425,R009,H0197,P005,2026-02-16,Virtual,24,0
C002426,R009,H0193,P005,2025-11-21,F2F,13,5
C002427,R009,H0231,P003,2026-02-22,F2F,18,3
C002428,R009,H0130,P002,2025-12-31,F2F,25,0
C002429,R009,H0342,P002,2025-08-27,F2F,6,1
C002430,R009,H0305,P001,2025-08-11,Virtual,9,2
C002431,R009,H0407,P005,2026-02-28,Virtual,17,0
C002432,R009,H0076,P001,2026-01-26,Virtual,19,7
C002433,R009,H0404,P004,2025-09-22,Virtual,27,8
C002434,R009,H0499,P004,2025-10-14,Virtual,19,2
C002435,R009,H0341,P005,2025-08-23,F2F,11,3
C002436,R009,H0310,P003,2025-08-09,F2F,10,7
C002437,R009,H0310,P003,2026-04-20,Virtual,30,4
C002438,R009,H0310,P001,2025-05-24,F2F,33,6
C002439,R009,H0428,P002,2026-02-06,F2F,5,1
C002440,R009,H0282,P004,2025-10-01,Virtual,6,2
C002441,R010,H0444,P003,2025-09-15,F2F,18,5
C002442,R010,H0056,P002,2025-09-28,F2F,28,3
C002443,R010,H0198,P002,2025-12-26,Virtual,11,8
C002444,R010,H0153,P001,2025-05-07,F2F,24,5
C002445,R010,H0158,P001,2025-10-20,F2F,20,4
C002446,R010,H0496,P005,2025-05-17,Virtual,20,8
C002447,R010,H0450,P003,2026-04-10,F2F,6,4
C002448,R010,H0370,P001,2025-08-22,F2F,21,8
C002449,R010,H0432,P004,2025-08-17,F2F,6,6
C002450,R010,H0444,P003,2025-12-18,F2F,33,6
C002451,R010,H0216,P001,2026-04-03,F2F,33,1
C002452,R010,H0479,P001,2026-01-20,F2F,15,0
C002453,R010,H0139,P002,2025-05-19,Virtual,27,3
C002454,R010,H0450,P002,2026-01-03,F2F,26,3
C002455,R010,H0158,P002,2025-11-24,F2F,27,1
C002456,R010,H0361,P005,2025-05-09,F2F,21,8
C002457,R010,H0038,P004,2025-12-28,Virtual,23,6
C002458,R010,H0010,P003,2026-04-14,Virtual,27,8
C002459,R010,H0361,P004,2026-04-09,F2F,23,2
C002460,R010,H0224,P004,2025-06-30,F2F,6,4
C002461,R010,H0098,P004,2025-11-17,Virtual,10,0
C002462,R010,H0417,P003,2026-04-12,F2F,20,3
C002463,R010,H0152,P004,2026-02-15,Virtual,20,1
C002464,R010,H0422,P005,2025-12-03,F2F,24,4
C002465,R010,H0234,P004,2026-02-25,F2F,10,0
C002466,R010,H0105,P001,2026-04-22,Virtual,33,1
C002467,R010,H0056,P001,2025-10-15,F2F,26,0
C002468,R010,H0288,P003,2025-10-31,F2F,19,0
C002469,R010,H0010,P004,2025-10-22,F2F,11,0
C002470,R010,H0432,P003,2026-02-12,F2F,26,3
C002471,R010,H0388,P004,2026-01-31,F2F,18,7
C002472,R010,H0152,P005,2025-11-11,F2F,33,2
C002473,R010,H0487,P003,2025-05-01,Virtual,35,7
C002474,R010,H0491,P005,2025-05-28,Virtual,18,4
C002475,R010,H0491,P001,2025-05-25,Virtual,5,8
C002476,R010,H0133,P005,2026-03-24,F2F,19,2
C002477,R010,H0158,P003,2026-01-25,F2F,29,0
C002478,R010,H0491,P001,2025-07-15,F2F,35,2
C002479,R010,H0303,P004,2026-02-01,F2F,18,1
C002480,R010,H0198,P003,2025-12-28,F2F,17,2
C002481,R010,H0361,P003,2025-05-17,Virtual,31,0
C002482,R010,H0010,P001,2025-07-01,F2F,6,2
C002483,R010,H0062,P003,2025-07-31,F2F,28,4
C002484,R010,H0216,P005,2025-07-23,F2F,11,6
C002485,R010,H0234,P003,2025-08-23,F2F,16,3
C002486,R010,H0062,P001,2026-02-07,F2F,23,7
C002487,R010,H0479,P003,2025-09-28,Virtual,17,5
C002488,R010,H0046,P002,2026-04-19,F2F,6,5
C002489,R010,H0062,P005,2026-01-28,F2F,30,5
C002490,R010,H0444,P004,2025-09-02,F2F,31,4
C002491,R010,H0270,P005,2025-08-10,Virtual,12,6
C002492,R010,H0038,P003,2025-11-23,F2F,24,8
C002493,R010,H0493,P003,2025-05-26,F2F,10,8
C002494,R010,H0108,P001,2025-11-30,F2F,7,7
C002495,R010,H0216,P001,2025-10-24,F2F,24,2
C002496,R010,H0073,P005,2025-07-02,Virtual,13,8
C002497,R010,H0010,P004,2026-01-23,F2F,33,3
C002498,R010,H0487,P004,2025-08-11,Virtual,29,1
C002499,R010,H0270,P001,2025-07-04,F2F,5,0
C002500,R010,H0309,P004,2025-06-04,F2F,14,0
C002501,R010,H0356,P003,2025-09-23,F2F,11,4
C002502,R010,H0412,P005,2025-08-13,F2F,15,2
C002503,R010,H0309,P001,2026-03-10,F2F,25,5
C002504,R010,H0387,P005,2026-04-07,Virtual,14,0
C002505,R010,H0288,P005,2025-08-02,Virtual,15,3
C002506,R010,H0010,P005,2026-01-04,F2F,18,1
C002507,R010,H0046,P003,2025-11-06,F2F,22,2
C002508,R010,H0265,P001,2026-04-03,F2F,12,0
C002509,R010,H0309,P003,2026-01-25,F2F,23,5
C002510,R010,H0268,P005,2026-03-30,F2F,32,0
C002511,R010,H0450,P001,2025-05-27,F2F,20,7
C002512,R010,H0417,P003,2025-07-26,F2F,20,5
C002513,R010,H0432,P001,2025-12-01,F2F,29,2
C002514,R010,H0010,P004,2025-10-18,F2F,23,3
C002515,R010,H0017,P004,2025-08-03,F2F,32,4
C002516,R010,H0105,P001,2025-09-16,F2F,18,0
C002517,R010,H0356,P005,2025-08-24,F2F,7,0
C002518,R010,H0487,P003,2026-04-21,Virtual,35,2
C002519,R010,H0046,P005,2025-10-28,F2F,11,4
C002520,R010,H0265,P001,2025-06-07,F2F,21,0
C002521,R010,H0356,P001,2025-06-18,F2F,33,7
C002522,R010,H0268,P001,2026-03-14,F2F,26,5
C002523,R010,H0334,P002,2026-01-07,F2F,5,0
C002524,R010,H0171,P002,2026-02-01,F2F,26,3
C002525,R010,H0246,P003,2025-05-21,Virtual,21,5
C002526,R010,H0292,P004,2025-12-14,F2F,9,6
C002527,R010,H0242,P002,2025-08-13,Virtual,15,6
C002528,R010,H0493,P004,2025-05-29,Virtual,24,7
C002529,R010,H0300,P003,2025-12-08,F2F,6,8
C002530,R010,H0015,P003,2026-04-13,F2F,24,1
C002531,R010,H0056,P004,2026-04-14,Virtual,30,6
C002532,R010,H0309,P005,2026-01-31,F2F,22,5
C002533,R010,H0369,P005,2025-12-19,Virtual,9,0
C002534,R010,H0145,P001,2025-12-31,F2F,16,4
C002535,R010,H0015,P003,2026-01-28,Virtual,34,3
C002536,R010,H0038,P002,2025-06-02,F2F,17,1
C002537,R010,H0303,P001,2025-11-13,F2F,28,8
C002538,R010,H0105,P003,2026-01-04,F2F,5,3
C002539,R010,H0108,P005,2025-05-27,F2F,12,0
C002540,R010,H0046,P003,2026-01-27,F2F,25,6
C002541,R010,H0479,P001,2026-02-04,F2F,5,3
C002542,R010,H0108,P001,2025-08-30,F2F,9,5
C002543,R010,H0387,P003,2026-03-08,F2F,15,2
C002544,R010,H0309,P003,2026-03-29,Virtual,17,0
C002545,R010,H0145,P004,2026-01-29,F2F,6,2
C002546,R010,H0268,P005,2025-09-17,Virtual,6,5
C002547,R010,H0010,P002,2025-06-16,F2F,22,0
C002548,R010,H0152,P005,2026-02-05,F2F,16,5
C002549,R010,H0265,P002,2025-07-25,F2F,9,1
C002550,R010,H0268,P001,2025-11-26,F2F,30,6
C002551,R010,H0316,P001,2025-08-09,F2F,30,1
C002552,R010,H0412,P002,2025-08-10,F2F,7,7
C002553,R010,H0422,P003,2026-03-22,F2F,18,7
C002554,R010,H0496,P005,2026-01-25,F2F,23,0
C002555,R010,H0432,P002,2025-10-02,F2F,11,3
C002556,R010,H0015,P005,2025-11-09,F2F,28,5
C002557,R010,H0288,P003,2025-08-29,Virtual,33,5
C002558,R010,H0242,P005,2025-09-13,Virtual,32,0
C002559,R010,H0198,P003,2025-05-14,F2F,18,7
C002560,R010,H0198,P003,2025-08-06,Virtual,27,7
C002561,R010,H0158,P004,2025-11-24,F2F,13,0
C002562,R010,H0246,P005,2026-02-12,Virtual,15,3
C002563,R010,H0062,P005,2025-07-24,F2F,20,3
C002564,R010,H0268,P004,2026-01-29,F2F,25,2
C002565,R010,H0046,P005,2025-08-31,Virtual,5,1
C002566,R010,H0158,P003,2026-03-12,Virtual,12,2
C002567,R010,H0422,P001,2026-04-10,F2F,15,5
C002568,R010,H0432,P002,2025-10-23,Virtual,33,6
C002569,R010,H0479,P003,2025-12-13,F2F,18,1
C002570,R010,H0309,P005,2025-05-02,F2F,30,4
C002571,R010,H0085,P002,2025-12-08,Virtual,34,2
C002572,R010,H0133,P001,2025-11-20,F2F,34,4
C002573,R010,H0017,P001,2025-12-13,F2F,11,8
C002574,R010,H0152,P001,2025-09-25,F2F,28,0
C002575,R010,H0085,P001,2026-01-09,F2F,5,6
C002576,R010,H0493,P002,2025-05-21,Virtual,27,6
C002577,R010,H0432,P003,2025-08-20,F2F,28,8
C002578,R010,H0356,P003,2026-03-03,F2F,6,5
C002579,R010,H0422,P005,2025-09-22,Virtual,9,6
C002580,R010,H0216,P005,2025-06-21,Virtual,27,8
C002581,R010,H0056,P003,2025-05-09,F2F,27,1
C002582,R010,H0224,P003,2025-12-17,F2F,28,2
C002583,R010,H0270,P002,2026-02-27,F2F,35,7
C002584,R010,H0046,P001,2026-04-02,F2F,7,6
C002585,R010,H0493,P003,2025-08-11,F2F,23,5
C002586,R010,H0073,P001,2026-02-03,F2F,23,2
C002587,R010,H0387,P002,2025-06-20,F2F,15,5
C002588,R010,H0242,P004,2026-01-11,F2F,15,5
C002589,R010,H0062,P005,2025-07-28,F2F,20,6
C002590,R010,H0268,P003,2025-05-04,F2F,17,8
C002591,R010,H0412,P004,2025-06-06,F2F,17,5
C002592,R010,H0412,P002,2025-06-24,Virtual,10,4
C002593,R010,H0198,P003,2025-07-13,Virtual,11,8
C002594,R010,H0487,P001,2025-06-02,F2F,5,3
C002595,R010,H0265,P004,2026-03-15,F2F,30,4
C002596,R010,H0216,P005,2025-08-17,F2F,6,2
C002597,R010,H0038,P005,2026-04-21,F2F,28,0
C002598,R010,H0139,P002,2025-09-15,F2F,23,6
C002599,R010,H0496,P003,2025-09-15,F2F,11,5
C002600,R010,H0422,P001,2025-05-07,F2F,15,0
C002601,R010,H0010,P005,2025-10-12,F2F,25,3
C002602,R010,H0098,P002,2025-12-08,F2F,10,4
